Numkeys;NumWrites;NumThread;NumNodes;Warehouses;Parallelism;Throughput;WriteThroughput;ReadThroughput;AbortRate;TASRtt;AvgPrepare;ClosedAcf;AlternativeAcf;AlternativeAcfFromPrepare;OpenAcf;AlternativeOpenAcf;ExecNoCont(S);ExecNoCont(R);ReadOnly(S);ReadOnly(R);OOBPrepare(S);OOBCommit(S);OOBRollback(S);CoordinatorCommitTime(S);CPUUsage;MemoryUsage;ApproxTurnaroundTime;2PCBytes(Prep+Comm);TxNetThroughput;ByteNetThroughput;CommitCommandTime;LocalHoldTime;RemoteHoldTime;SuxLocalHoldTime;SuxRemoteHoldTime;WrTxAbortProbability;TotalAbortProbability;WriteCommitProbability;TotalCommitProbability;PrepareProbability;PCoher;LocalLocalConflict;LocalRemoteConflict;reverseGeometricLocalAbortProbability;prepareProbFromGeometricLocalAbortProb;failureProb;TotalReincarnations;Reincarnations;SubReincarnations;UsedACF;predTh;predWTh;predRTh;predAbortProb;predWAbortProb;predWrPrepareProb;predWrGlobalOkToCommitProb;predLocalAbortProbability;predTotalIncarnations;predSubIncarnations;predIncarnations;predTasRtt;predCommitTime;writePercentage;ExecNoContR;ReadOnlyR;UpdateCommitCommandR;ReadOnlyCommitS;CpuU;NetU;LocalHoldTime;RemoteHoldTime;SuxLocalHoldTime;SuxRemoteHoldTime;ReplayR;RollbackR;PredSuxUpdateTxR;Correction;WrCorrection;ValidatedCorrection;CorrectedOutput;
9005.0;13.0;8.0;9.0;17.0;72.0;3606.0971906409013;359.56537518609315;3246.531815454808;33.03570767259449;9002946.333333334;9302431.111111112;8.091285080689899E-5;7.838371295466819E-5;7.903266089322446E-5;7.652176574611847E-5;8.897036414062599E-5;236419.22222222222;272687.44444444444;1.6175343222222222E7;2.051188888888889E7;529602.4444444445;194831.33333333334;183195.55555555556;639969.0;0.90543935721176;6.599316933013215E9;9275633.777777778;5159.444444444444;371.5308896180368;1.5335143875034256E7;5105287.555555556;1.3978583777777778E7;7709299.111111111;1.4245509666666666E7;7705006.555555556;0.08414573753095154;0.008996239338994998;0.9158542624690484;0.9909220936427179;0.9463318004952246;0.9677940252982865;72.33333333333333;348.8888888888889;0.004234243355525247;0.9525754362054286;0.08414573753095154;1.0918767766654307;1.0332777159807194;1.0567118208187554;1.3191742631836462E-4;3476.140856550948;346.6073777848754;3129.533478766072;0.014755225978657416;0.1479808196808997;0.9194884421597108;0.9266230452205169;0.006435954162624887;1.1736824981163891;1.087561250526632;1.0791874917831565;1.0453125E7;7167554.00713039;0.09971039497196375;300493.9323590261;2.0863790342779625E7;268491.50713038957;791105.0;0.7659588032255773;-1.0;9812790.496141756;1.0507615957112625E7;1.088342093224679E7;9117580.388940701;-1.0;-1.0;2.1625216393265154E7;1.0373852324899449;1.037385232489945;-1.0;-3476.140856550948;
9005.0;13.0;8.0;9.0;32.0;72.0;3245.0147197689275;324.0237738154752;2920.9909459534524;23.907126590012776;1.5796931777777778E7;1.6211835E7;4.0080005093066894E-5;3.926851277231284E-5;3.914351398111731E-5;3.8337077911397544E-5;4.468685412342156E-5;231058.88888888888;285011.44444444444;1.6079762333333334E7;2.1601555555555556E7;533105.2222222222;203750.88888888888;175969.22222222222;662544.8888888889;0.8879388786893121;1.242804400260407E10;1.6081943222222222E7;5166.555555555556;332.54457590401597;1.374488020885408E7;1.0477055555555556E7;2.5939938555555556E7;1.4174616555555556E7;2.6444311444444444E7;1.4198034111111112E7;0.06871228327852102;0.007260360858827816;0.9312877167214789;0.992686540788168;0.9557776429643348;0.9743769626511659;52.666666666666664;255.22222222222223;0.003473184034608834;0.9610417789829635;0.06871228327852102;1.0737820139198408;1.026296842321802;1.0462684572726666;2.4171743327477698E-5;3477.033632658964;347.19150963287916;3129.842123026085;0.004400760544463367;0.0440724844871867;0.9767016192327306;0.9787303478249203;0.0018117474674097511;1.046104420860345;1.0238541436898323;1.0217318817408167;1.734375E7;1.1714943649990328E7;0.09985279014036288;276379.0315300653;1.9651821418487776E7;268068.64999032853;806553.3333333334;0.7246706328532584;-1.0;1.725905168438054E7;1.740271696785143E7;1.7760638128506515E7;1.672481896502055E7;-1.0;-1.0;3.1187663177479286E7;0.9332710185168366;0.9332710185168365;-1.0;-3477.033632658964;
9005.0;13.0;8.0;10.0;15.0;80.0;3942.0914750936577;395.26515067348674;3546.8263244201707;50.11154415326434;1.01189783E7;1.05861789E7;8.751577635334361E-5;8.479918424449675E-5;8.567345001155865E-5;8.29667435931541E-5;9.483941585868228E-5;234758.6;266824.0;1.60730397E7;2.05912E7;525148.3;194709.1;173317.9;669238.4;0.8954810403175694;6.636026461949296E9;1.03858023E7;5137.3;413.5132853086129;1.9119076205543436E7;6228909.7;1.60212349E7;8870724.8;1.64843402E7;8870912.5;0.11251496707244063;0.012396745321846772;0.8874850329275593;0.9874476463467238;0.9284573937337857;0.9558704997313272;86.7;487.7;0.005693789085185252;0.9358012089881019;0.11251496707244063;1.1267795657367718;1.04616681891645;1.077055346587856;8.447880946494505E-5;3600.404282702326;361.004900641985;3239.399382060341;0.011521781504688189;0.11490999540468672;0.9386397234829607;0.9429496562440983;0.004859198361673348;1.1298285991346457;1.0653714891687653;1.0605020038748847;1.0453125E7;7206562.041239841;0.10026787890915086;328147.1804417836;2.2548480483349852E7;307499.541239841;805131.9;0.8085290393531577;-1.0;1.0117109692857672E7;1.0514538350879295E7;1.093731917686234E7;9423901.052998533;-1.0;-1.0;2.0965551152459033E7;1.094902451381064;1.094902451381064;-1.0;-3600.404282702326;
9005.0;13.0;8.0;10.0;16.0;80.0;3947.2644825189864;395.3719489398957;3551.8925335790905;47.60706451062771;9792698.6;1.02256517E7;8.634114403071709E-5;8.379811511340622E-5;8.451360036724678E-5;8.198112168207724E-5;9.368873349402699E-5;235569.4;268056.1;1.61448102E7;2.06344E7;520290.5;193789.7;174961.2;664998.3;0.8982884622510193;6.642572809487325E9;1.00607547E7;5133.5;412.853796316202;1.9074464670503005E7;6030376.2;1.55391032E7;8546864.9;1.59446831E7;8539004.0;0.10747024817225337;0.011776701644066027;0.8925297518277466;0.9880829548709705;0.9319940308240221;0.9576560818083961;85.7;457.3;0.005402956550667581;0.9389662624254829;0.10747024817225337;1.1204108299495594;1.044216205583578;1.0729682454251883;8.055067826536406E-5;3563.253382068785;356.9080411191914;3206.3453409495937;0.010988515782816233;0.10970575474919042;0.9415387146925445;0.94557369905021;0.004623112020351085;1.123224153513746;1.0620912177005337;1.0575590258109537;1.0453125E7;7207318.411144875;0.10016353114691344;331032.13438367215;2.2808863232762016E7;308255.9111448745;801145.4;0.8116991713154452;-1.0;1.0161998045901258E7;1.0514511099130545E7;1.0939628983505314E7;9473565.380960416;-1.0;-1.0;2.084782815169936E7;1.1077697989097954;1.1077697989097954;-1.0;-3563.253382068785;
9005.0;13.0;8.0;10.0;17.0;80.0;3944.103950586697;395.0642247396486;3549.0397258470484;48.92334749686556;9986125.0;1.04443321E7;8.612258478694889E-5;8.350236902838821E-5;8.430724632869436E-5;8.169783657641222E-5;9.356037291065856E-5;235733.9;270575.4;1.61562456E7;2.06098E7;523387.8;195432.9;174316.3;664583.8;0.8996664714402065;6.655087679235994E9;1.02567004E7;5140.8;413.18480604256393;1.9116904058132514E7;6093411.8;1.57706323E7;8721861.2;1.62061489E7;8718724.1;0.11019080387863622;0.01210389531855358;0.8898091961213638;0.9877478054005926;0.9306224585548952;0.9561441247647217;81.7;473.0;0.005515625576265726;0.9378616125093432;0.11019080387863622;1.1238364408447932;1.0458674315925645;1.0745496101102447;1.3191742631836462E-4;3552.7182021229987;355.8607683327865;3196.8574337902123;0.017548211590890928;0.1751916937226493;0.9044974063108315;0.9118968175281913;0.007691486555003263;1.2124029212476664;1.1055863654476294;1.0966152976721897;1.0453125E7;7208670.058156444;0.10016577394743402;332168.7736057384;2.2831162242313746E7;309607.558156444;793259.8;0.8120808436156011;-1.0;9675630.53298168;1.051275971467519E7;1.0941592667021072E7;8843840.937347839;-1.0;-1.0;2.250688189885326E7;1.110165154171197;1.110165154171197;-1.0;-3552.7182021229987;
9005.0;13.0;8.0;10.0;30.0;80.0;3457.5651475433338;345.7759572221269;3111.7891903212067;30.535784417473117;1.69611741E7;1.75222257E7;4.010196700873675E-5;3.9268886065379716E-5;3.9246008104599284E-5;3.841616803526491E-5;4.349193888418208E-5;237769.6;279959.9;1.66667979E7;2.23409E7;538843.2;202988.6;170790.3;685353.7;0.8738089264614569;1.2440786522332394E10;1.7241134E7;5151.1;364.8740155861932;1.691552287517436E7;1.19833664E7;2.84442188E7;1.54361457E7;2.90833235E7;1.54314927E7;0.09947628830184312;0.01080831278087702;0.9005237116981569;0.9890735911749703;0.9502618558490784;0.9476584860848913;53.4;290.6;0.00391674750531934;0.9549893335869544;0.08114491534180654;1.0883108954792275;1.05523246473669;1.0523415139151087;7.150123365765824E-5;3535.4248639105836;353.56236667707464;3181.8624972335087;0.01644251639926142;0.16441591861019678;0.9097858453621676;0.9184404062223829;0.007246389843824084;1.196767653037057;1.0991597694091624;1.0888022709204161;2.040625E7;1.37567195042876E7;0.10000562316744989;296469.6809540125;2.1041744295981456E7;288594.5042876012;796945.3;0.7527883931371934;-1.0;1.8506263797624916E7;2.0463274972270902E7;2.08544820248013E7;1.7410218330284473E7;-1.0;-1.0;4.186997994190128E7;0.9779772674107609;0.9779772674107609;-1.0;-3535.4248639105836;
9005.0;13.0;8.0;10.0;31.0;80.0;3437.340991656575;346.1410272077857;3091.1999644487896;30.529601937540967;1.67874016E7;1.73557908E7;3.953149814184604E-5;3.867323233305277E-5;3.8690142653426415E-5;3.7836004005469515E-5;4.39361322354267E-5;241079.2;292120.6;1.68849598E7;2.25419E7;524189.3;202247.8;169698.7;679510.5;0.8798746632496963;1.2441613736766197E10;1.7079522200000003E7;5169.1;357.834042505916;1.6647119542055974E7;1.17153851E7;2.80269447E7;1.52611274E7;2.86547702E7;1.52689253E7;0.08105118789541212;0.00872673228652771;0.9189488121045879;0.9911964414145281;0.9499918889822885;0.9673227979757211;48.8;290.5;0.0039385184065482415;0.9558579673430081;0.08105118789541212;1.0881998940830966;1.0337810729703272;1.0526405663013443;8.41324590275628E-5;3495.162541801901;351.9636705855101;3143.198871216391;0.019182826982367174;0.19049437177166617;0.894483532992091;0.9049977985849533;0.008540916231986124;1.2353218620463182;1.1179635656957834;1.1049750635455593;2.040625E7;1.3754843535397923E7;0.10070022963912237;300536.5141542496;2.128026396522684E7;286718.5353979235;789214.8;0.7525165311221332;-1.0;1.8116532401258558E7;2.046262579038776E7;2.0854795889173288E7;1.691921354797341E7;-1.0;-1.0;4.3219988933417015E7;0.9834566920840492;0.9834566920840492;-1.0;-3495.162541801901;
9005.0;13.0;8.0;10.0;32.0;80.0;3538.5789644430024;352.47579093321;3186.103173509792;31.74176402881534;1.71491771E7;1.7735711E7;3.8862146883388836E-5;3.7908230341838285E-5;3.803086911013937E-5;3.7083739927383474E-5;4.296086638935024E-5;233008.0;273168.3;1.61667769E7;2.16858E7;528310.9;203733.4;169561.1;687248.3;0.8792818066778321;1.247906087510986E10;1.7422345400000002E7;5161.8;364.5358836364929;1.693495191739364E7;1.23121926E7;2.89305723E7;1.56596955E7;2.96238985E7;1.56834498E7;0.08261403889250343;0.008812108089435031;0.9173859611074966;0.9911095482891248;0.948774669269139;0.9669165828533114;59.2;295.3;0.004036749467803524;0.9546710080907087;0.08261403889250343;1.0900537422578052;1.0342153787962365;1.0539910395903813;2.4171743327477698E-5;3641.3609583081957;362.7138455153914;3278.6471127928044;0.005906734722420648;0.059298958325519346;0.9686262681281944;0.9711702775646613;0.0024490292759895903;1.063036985926969;1.0323899246841954;1.029685548560684;2.040625E7;1.3760188933116987E7;0.09960941792595894;290942.99681682786;2.0459913297173303E7;292063.9331169874;803006.4;0.7525785439296607;-1.0;2.0030764740427777E7;2.0467542050776932E7;2.0854975546787586E7;1.937329642805026E7;-1.0;-1.0;3.7181166943476774E7;0.9717737420041581;0.971773742004158;-1.0;-3641.3609583081957;
9005.0;13.0;8.0;10.0;60.0;80.0;2848.6675236170563;284.9267462956523;2563.740777321404;19.536913489858247;3.22530454E7;3.31019365E7;1.9146571418993604E-5;1.8874387731523987E-5;1.8732121625836223E-5;1.8460972441211634E-5;2.1242333679067224E-5;249767.5;336896.6;1.7048478E7;2.46401E7;543582.3;209823.9;168366.9;704978.6;0.8704237185682455;2.4084260383583096E10;3.2589942E7;5171.8;296.96441804217574;1.382256519507472E7;2.49273094E7;5.62875851E7;2.99894403E7;5.73695909E7;3.00280135E7;0.07791320605472261;0.008310961110684974;0.9220867939452774;0.991619387948471;0.9610433969726387;0.9594642623318805;33.6;183.1;0.003051926673904637;0.9653155508118199;0.06416829352843512;1.0685681977696326;1.042248303829057;1.0405357376681195;3.413300934677175E-5;3956.9799586701715;395.78133124831413;3561.1986274218575;0.0027972708656269774;0.027966818746469224;0.9855892341959;0.9862457376034256;0.0011159621858746998;1.028771465095876;1.014621472418839;1.0139460804464384;7000000.0;4913821.061863166;0.10002106034960181;302428.8486930705;2.103608491955252E7;293821.0618631666;792185.8;0.7371952046699182;-1.0;7333678.675288609;7065917.264027916;7456667.365005589;6889576.43072004;-1.0;-1.0;1.3101688854913766E7;0.7199095151784424;0.7199095151784424;-1.0;-3956.9799586701715;
9005.0;13.0;8.0;10.0;61.0;80.0;2950.0529626006833;293.8966087827378;2656.1563538179453;20.607367439359628;3.2501552E7;3.33561193E7;1.9407101335374624E-5;1.916448541124674E-5;1.898863604581292E-5;1.874563614415502E-5;2.1736870907291488E-5;235702.4;301992.8;1.61164853E7;2.35653E7;542578.7;207805.4;166935.0;695056.5;0.8635043259941021;2.408813612706479E10;3.28035448E7;5160.6;301.6063192964389;1.4008226142250825E7;2.47430359E7;5.63228639E7;3.01351854E7;5.74509123E7;3.01727425E7;0.06552339238091874;0.006889175267303714;0.9344766076190812;0.9930630347633579;0.9589904805637485;0.97443783495092;34.8;197.9;0.0032159048316298122;0.9637613102153201;0.06552339238091874;1.0701177448923664;1.0262327304341252;1.0427632184754783;5.0075174228259225E-5;3852.4058971646177;383.7927803957724;3468.6131167688454;0.001210449587624618;0.012150158543308032;0.9942757231451465;0.9935371230144011;4.4149661324368114E-4;1.012299600641117;1.0057572328496025;1.0065049174669896;1552734.375;1350979.311854566;0.09962418048374524;324706.4545378165;2.2639878992802527E7;326174.62435456587;783042.6;0.8098833675408256;-1.0;2052553.754560626;1626265.405858431;2053750.9364133903;1609072.216011378;-1.0;-1.0;3860947.937648814;0.7657689873156749;0.7657689873156748;-1.0;-3852.4058971646177;
9005.0;13.0;11.0;2.0;15.0;22.0;807.0600324950356;80.12109261085112;726.9389398841844;0.5665801058171668;3775041.5;3782893.0;7.539102589737723E-5;7.269773119369359E-5;7.050463662643259E-5;6.794176827151923E-5;7.875162883308672E-5;234055.0;329554.0;1.60025095E7;2.9574E7;757126.5;205379.0;839354.0;485322.0;0.8473323536899914;5.993940706302816E9;4104595.5;5177.0;80.28773381844441;415649.5979780867;1848774.5;5811267.0;2343932.0;5816308.5;2345009.5;0.007021891780256092;7.010453823790182E-4;0.9929781082197439;0.9992984628082121;0.9950433705080545;0.9979244499792445;24.5;11.5;3.821542160985514E-4;0.9954235967851762;0.007021891780256092;1.007071547420965;1.0020798668885191;1.0049813200498132;8.447880946494505E-5;856.8838628464579;85.06736620275792;771.8164966436999;9.29153267691829E-4;0.009359363957483824;0.9939374897646439;0.9966830371566844;4.676569116164427E-4;1.0094477892557217;1.0060994884464933;1.0033280017013013;4710937.5;3359928.617203986;0.09927525758295307;385019.6732623337;2.7511752288409565E7;250709.86720398572;785351.0;0.8715732749769026;-1.0;5170987.948136821;4784236.706124185;5168965.65280678;4768506.273267906;-1.0;-1.0;9068241.412759073;0.941854628717229;0.941854628717229;-1.0;-856.8838628464579;
9005.0;13.0;11.0;2.0;16.0;22.0;811.9051123881048;81.17829061205897;730.7268217760459;0.6110313375753721;3974630.0;3984894.0;6.69484888912134E-5;6.37343801175661E-5;6.26192259190699E-5;5.9570378377047034E-5;7.270575129066648E-5;237146.0;327659.0;1.6098799E7;2.94775E7;761346.0;209973.0;804730.0;490226.0;0.8685713047243332;5.991796048281691E9;4302289.0;5176.0;81.38937416503956;421271.4006782447;1872404.5;6038515.0;2454979.5;6047261.0;2456694.5;0.007470795979353437;7.514585126586602E-4;0.9925292040206466;0.999247976372785;0.9951100244498777;0.9974064974064974;27.0;8.5;3.7700357783909677E-4;0.9957122164946185;0.007470795979353437;1.0075270288764198;1.0026002463391268;1.0049140049140048;8.055067826536406E-5;828.7371639982297;82.86124242053427;745.8759215776954;9.014753115491603E-4;0.009016110201631178;0.9941636220867052;0.9968016006443062;4.501660392408057E-4;1.009098140034815;1.0058706411938958;1.0032086619379688;4710937.5;3371293.922411813;0.0999849482081526;401908.4962452831;2.84899017414061E7;262075.17241181305;801075.5;0.8774719737429972;-1.0;5193069.299073585;4787978.171690827;5189424.9396208115;4772809.515070244;-1.0;-1.0;9113836.5335661;0.9796895175680082;0.9796895175680079;-1.0;-828.7371639982297;
9005.0;13.0;11.0;2.0;17.0;22.0;866.5994539662437;87.23208656551434;779.3673674007293;0.8720986749099433;4547050.0;4561245.5;7.534905935299615E-5;7.217765678913786E-5;7.058510157468577E-5;6.757987758244352E-5;8.085429391058739E-5;231565.0;319155.0;1.5897055E7;2.7404E7;757071.0;221501.5;678739.5;487094.0;0.9091264180954916;6.006340292777778E9;4866205.0;5179.0;87.50427022838431;453184.6155128024;2170659.5;6910277.0;3030707.5;6916058.5;3033119.5;0.009898493159321606;0.001004324351986899;0.9901015068406784;0.9989946659665614;0.9931908454700208;0.9968894813686282;39.5;14.0;5.254344184696391E-4;0.9939194941575104;0.009898493159321606;1.0099974528782476;1.0031202241467143;1.0068558369834317;1.3191742631836462E-4;882.454485005457;88.82805738430675;793.6264276211502;0.0014859421271097295;0.01476196072659186;0.9904219589302448;0.9947659483818031;7.400495295753943E-4;1.014983141269574;1.0096706671165696;1.005261591057385;4710937.5;3360877.3718128935;0.10066021408884046;372418.09152152174;2.671475679679361E7;251658.6218128937;790995.5;0.8659804930817071;-1.0;5139699.0999839045;4786586.864878905;5163128.9403244825;4761759.484630995;-1.0;-1.0;9090207.845582351;0.9820330325148552;0.9820330325148553;-1.0;-882.454485005457;
9005.0;13.0;11.0;2.0;30.0;22.0;743.237575720543;74.03045764232407;669.2071180782189;0.4277290641899117;5757444.5;5764403.5;4.6650026152214816E-5;4.493954153176727E-5;4.366744640634046E-5;4.2042034212196066E-5;5.098023153726971E-5;235594.0;357237.5;1.6376567E7;3.20085E7;782357.0;230469.0;852528.5;491993.5;0.8571468130952968;1.1722262321859154E10;6114682.0;5194.5;74.36930793992906;386311.3700939615;2786308.5;8745581.0;3693302.5;8752990.0;3693836.0;0.009071306416833966;9.101624863848644E-4;0.990928693583166;0.9990890083632019;0.995464346791583;0.9954436809082761;20.5;10.5;3.4962890343659403E-4;0.9960007865974253;0.005744553864518055;1.0057777444286036;1.004577174157725;1.004556319091724;7.150123365765824E-5;746.0178472736358;74.30738763371457;671.7104596399212;0.0011577085058843695;0.0116229521025224;0.9924413585597698;0.9959047346956698;5.834722323659322E-4;1.011759633762487;1.0076162096380177;1.0041121054671778;7007812.5;4913974.234669274;0.09960537526719382;430720.1218544992;3.1316513983482838E7;288817.9846692738;804583.0;0.8922241138249892;-1.0;7509686.744242103;7096366.342682094;7528556.704129389;7067511.692028212;-1.0;-1.0;1.3094167586127946E7;0.9962731835930555;0.9962731835930556;-1.0;-746.0178472736358;
9005.0;13.0;11.0;2.0;31.0;22.0;726.5016136826961;71.92414302616888;654.5774706565272;0.32773590041272505;6183206.5;6189921.0;3.596512491310848E-5;3.481340257154882E-5;3.3682728599847115E-5;3.259396026879256E-5;3.684329479332633E-5;242213.5;344387.5;1.746054E7;3.25225E7;772679.0;228765.0;795574.0;492464.5;0.8920651440492517;1.1718507355830986E10;6527594.0;5194.0;72.00191086694478;373977.9250429112;3081198.5;9469810.0;4097981.5;9469805.5;4098592.5;0.004536019066656416;4.507085290859784E-4;0.9954639809333435;0.9995490882411384;0.9965403244406857;0.9989199197654683;15.5;7.0;2.665547815045022E-4;0.9967306483204869;0.004536019066656416;1.0045566882916281;1.0010812480692;1.0034716864681377;8.41324590275628E-5;437.1664415795144;43.27976852111871;393.88667305839573;0.0011149543827935204;0.01126208981019583;0.9927607395519035;0.995947835967088;5.587354681721352E-4;1.0113903691707684;1.0072920494935809;1.0040686508736447;5476562.5;4090613.960476624;0.0990006652037282;726763.0716140445;5.4612121097697735E7;476082.7104766238;784820.0;0.9463817556085701;-1.0;6354738.904417788;5623665.983751149;6343979.172114955;5601259.377343179;-1.0;-1.0;1.1393010826604158E7;1.6618421374197718;1.6618421374197718;-1.0;-437.1664415795144;
9005.0;13.0;11.0;2.0;32.0;22.0;782.3710587196272;78.22988499362619;704.1411737260009;0.47213435277323385;6133767.0;6146431.5;3.58839183464709E-5;3.4671262249479044E-5;3.3587771717589885E-5;3.2442739116995735E-5;3.905649390354215E-5;235040.0;365614.0;1.5765681E7;3.01505E7;773416.0;232078.0;510234.0;494501.0;0.887947406672736;1.1730416127925665E10;6499381.0;5226.0;78.39096612574882;409671.1889731633;3013572.5;9352134.5;3940309.0;9357531.5;3943279.0;0.005999011927447244;6.027385603766762E-4;0.9940009880725528;0.9993968979267479;0.9960477097889759;0.9979451569474952;19.0;9.0;3.0457831046892814E-4;0.9964907500461728;0.005999011927447244;1.0060352172678217;1.0020590741266686;1.0039679727910438;2.4171743327477698E-5;881.66468132408;88.15833082552975;793.5063504985502;4.948731597281819E-4;0.004949188381653036;0.9967742395614152;0.998270994700037;2.4850561117260004E-4;1.004973804677978;1.0032361996433656;1.0017319999370338;8921875.0;6141512.158692655;0.09999077051961974;369757.9296835485;2.5952325131112877E7;253074.65869265553;797333.5;0.8606161307434408;-1.0;9373336.07705888;9000270.5792502;9374050.082368413;8984789.42862385;-1.0;-1.0;1.6017286198052244E7;0.8873793804972043;0.8873793804972044;-1.0;-881.66468132408;
9005.0;13.0;11.0;2.0;60.0;22.0;706.2525691304397;69.51372610014332;636.7388430302964;0.19442068191665465;1.1312612E7;1.1318968E7;1.4131596891568806E-5;1.3734800726200837E-5;1.3215423345832368E-5;1.284317461825421E-5;1.4731317015121217E-5;255381.5;431323.0;1.5481052E7;3.2764E7;843814.5;284433.5;580852.5;578510.5;0.9143923772680036;2.3207260119492958E10;1.1743935E7;5236.0;69.66926264567664;364788.2592127629;4447523.5;1.60315545E7;6450050.0;1.6043026E7;6451062.5;0.004455051710421639;4.4006821057263876E-4;0.9955449482895784;0.9995597380441362;0.9977724741447892;0.9977675011959815;6.0;8.0;1.7152455577540415E-4;0.9979230130451667;0.0027890668579169655;1.0027968675083907;1.0022374940067125;1.0022324988040185;3.413300934677175E-5;895.8992881373649;88.17992379917558;807.7193643381893;0.0011232014225590614;0.011411615156271426;0.9925299213615766;0.9960287982931125;5.766121112764365E-4;1.0115433433481775;1.0075263006964825;1.0039870350271929;1.5046875E7;1.0219116275639813E7;0.09842615678655979;381283.98639866343;2.4368556841383547E7;288178.77563981334;800458.5;0.8482278170636703;-1.0;1.5438998820768775E7;1.5138054641354071E7;1.5540360537546786E7;1.5078101187242402E7;-1.0;-1.0;2.6512457281355437E7;0.7883169218705224;0.7883169218705224;-1.0;-895.8992881373649;
9005.0;13.0;11.0;2.0;61.0;22.0;716.518725073045;71.92294446357748;644.5957806094675;0.3999422305666959;1.1424886E7;1.1438122E7;2.507538573387879E-5;2.4318839996229004E-5;2.3462104591623092E-5;2.2750036625023277E-5;2.7550184450382355E-5;222556.0;374315.5;1.5346563E7;3.22475E7;783181.5;249147.0;474321.0;491902.5;0.9314684502353647;2.3204035353239437E10;1.17992015E7;5186.0;72.00626576161221;373424.4942397209;4648852.0;1.6336788E7;6752387.0;1.63527495E7;6754943.0;0.005529953917050691;5.575517284103581E-4;0.9944700460829493;0.9994421372342404;0.9956221198156682;0.9988428604489702;16.5;12.0;3.3744237370469943E-4;0.9961346813307773;0.005529953917050691;1.0055607043558852;1.0011584800741427;1.0043971302939134;5.0075174228259225E-5;579.819249644172;58.20128104372938;521.6179686004426;0.001355373261415882;0.013502649655279253;0.9912021523811023;0.9952534384382847;6.795211116055757E-4;1.0136874667231097;1.0088759367579692;1.0047691988576934;1.0453125E7;7297552.64402596;0.100378318035227;553722.0689548271;4.003845700551388E7;398490.14402595995;788834.5;0.9312172620941667;-1.0;1.1090195513703763E7;1.0582658602097265E7;1.114977318115548E7;1.053277012921245E7;-1.0;-1.0;1.9361931367299743E7;1.2357622233355718;1.2357622233355716;-1.0;-579.819249644172;
9005.0;13.0;11.0;3.0;17.0;33.0;1287.895817632714;128.40406404556592;1159.491753587148;2.160899022873681;5444794.333333333;5472578.666666667;7.563816468039779E-5;7.313927359160005E-5;7.214407756519913E-5;6.972333052678107E-5;8.451647021125603E-5;232289.33333333334;323150.0;1.5889697333333334E7;2.7500333333333332E7;653475.0;217478.66666666666;438428.3333333333;519547.6666666667;0.9088800811594467;6.1811011310375595E9;5767944.333333333;5213.666666666667;129.05955526587206;1345747.0026090033;2571103.6666666665;8182909.333333333;3968614.3333333335;8210769.333333333;3971040.3333333335;0.016550374404356704;0.0016722408026755853;0.9834496255956433;0.998324958123953;0.9884700476514636;0.9949210175181853;42.666666666666664;47.666666666666664;8.916743479805422E-4;0.9900149732027888;0.016550374404356704;1.016828898983344;1.0051049102314515;1.011664442818405;1.3191742631836462E-4;1113.9150571593086;111.05806726176833;1002.8569898975402;0.0025623865701689397;0.025700798268408098;0.9850774041530718;0.9890585223292717;0.00115587438514329;1.026378753285162;1.0151486530743825;1.0110625179640136;4710937.5;3433138.859095039;0.09970066078915134;446009.8536780967;3.1875086215618573E7;323920.10909503896;797220.3333333334;0.8997682802945551;-1.0;5204255.835849964;4803948.988971775;5275016.761075553;4728940.334074603;-1.0;-1.0;9481449.959473714;1.1561885346240752;1.1561885346240752;-1.0;-1113.9150571593086;
9005.0;13.0;11.0;3.0;32.0;33.0;1194.4753038416245;119.51474215122093;1074.9605616904037;1.58864176683627;8890907.0;8926471.666666666;3.882361815644525E-5;3.7784558500204285E-5;3.704794477041826E-5;3.604256822226454E-5;4.309404358257864E-5;236179.33333333334;357544.0;1.5460898666666666E7;2.9144333333333332E7;660307.0;239216.33333333334;372636.3333333333;529037.6666666666;0.8936351720225167;1.2006892117258215E10;9248451.0;5216.666666666667;119.99244561957029;1251921.18263085;4611309.333333333;1.3687458333333334E7;6770739.666666667;1.3724731666666666E7;6773679.666666667;0.013118062563067608;0.001326462935564512;0.9868819374369324;0.9986717752234994;0.9908265296761765;0.9960188871400796;34.0;32.666666666666664;7.086569155265732E-4;0.9919525538897561;0.013118062563067608;1.0132924335378324;1.0039970254694182;1.0092584019998148;2.4171743327477698E-5;776.9983916027053;77.74355997620808;699.2548316264972;7.626175199341167E-4;0.007621886450506876;0.9956022302911799;0.996761641704294;3.3897856019471313E-4;1.0076804257837222;1.0044171955174648;1.0032488793310395;7007812.5;5118390.442147701;0.10005626886285746;665511.2648914015;4.5661046240194134E7;493234.19214770093;817108.0;0.9414637015279185;-1.0;7888287.013276792;7158376.322560225;7859398.911704609;7125147.931687556;-1.0;-1.0;1.3854018542815324E7;1.5372944355493383;1.5372944355493383;-1.0;-776.9983916027053;
